Strategy,Date,From State,To State,From Asset,To Asset,Trade,Whipsaw,Duration Days,Exit Timing,Re-entry Timing,Downside Avoided,Transition Quality
A-RVol v3 (NASDAQ 2-State Cash),2020-06-10,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,1,,,,
A-RVol v3 (NASDAQ 2-State Cash),2020-06-11,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,12,,,,
A-RVol v3 (NASDAQ 2-State Cash),2020-06-29,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,0.021257850062920358,,0.0,80.0
A-RVol v3 (NASDAQ 2-State Cash),2020-07-02,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State Cash),2020-07-06,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.019660843804087946,,-0.022171228983901448,79.41439706222157
A-RVol v3 (NASDAQ 2-State Cash),2020-07-07,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,40,,0.022673938056519294,,89.5992829324684
A-RVol v3 (NASDAQ 2-State Cash),2020-09-01,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,2,,,,
A-RVol v3 (NASDAQ 2-State Cash),2020-09-03,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,3,,,,
A-RVol v3 (NASDAQ 2-State Cash),2020-09-09,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,32,-0.09709617744259047,,-0.15685573883772197,80.8969178139069
A-RVol v3 (NASDAQ 2-State Cash),2020-10-23,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,27,,0.18603665595908314,,64.6246259413976
A-RVol v3 (NASDAQ 2-State Cash),2020-12-02,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,31,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-01-19,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,31,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-03-04,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,-0.1276618497801263,,-0.008525929148889277,65.36265235829599
A-RVol v3 (NASDAQ 2-State Cash),2021-03-09,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,2,,0.008599245708534209,,
A-RVol v3 (NASDAQ 2-State Cash),2021-03-11,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,13,-0.0710485033878957,,0.0,71.47417959345252
A-RVol v3 (NASDAQ 2-State Cash),2021-03-30,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,26,,0.0,,99.50081015411303
A-RVol v3 (NASDAQ 2-State Cash),2021-05-06,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,4,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-05-12,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,18,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-06-08,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,82,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-10-04,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,15,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-10-25,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,26,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-12-01,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,4,,,,
A-RVol v3 (NASDAQ 2-State Cash),2021-12-07,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,173,-0.006428331882775473,,-0.3312630257554282,99.22860017406694
A-RVol v3 (NASDAQ 2-State Cash),2022-08-16,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,4,,0.09306951121725393,,
A-RVol v3 (NASDAQ 2-State Cash),2022-08-22,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,72,-0.01181946291138658,,-0.30611382221451466,98.58166445063361
A-RVol v3 (NASDAQ 2-State Cash),2022-12-02,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State Cash),2022-12-05,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,24,0.026651792426456655,,0.0,80.0
A-RVol v3 (NASDAQ 2-State Cash),2023-01-10,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,69,,0.0,,100.0
A-RVol v3 (NASDAQ 2-State Cash),2023-04-20,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,13,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-05-09,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,28,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-06-20,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,5,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-06-27,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,14,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-07-18,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,11,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-08-02,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,12,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-08-18,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,7,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-08-29,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,15,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-09-20,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,25,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-10-25,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,26,,,,
A-RVol v3 (NASDAQ 2-State Cash),2023-12-01,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,55,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-02-22,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,25,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-03-28,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,16,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-04-22,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,21,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-05-21,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,38,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-07-17,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,5,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-07-24,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,46,-0.01721539856075116,,-0.03489516755825772,80.72576557737048
A-RVol v3 (NASDAQ 2-State Cash),2024-09-27,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,3,,0.036156867508343016,,
A-RVol v3 (NASDAQ 2-State Cash),2024-10-02,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,25,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-11-06,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,15,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-11-27,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,14,,,,
A-RVol v3 (NASDAQ 2-State Cash),2024-12-18,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,39,,,,
A-RVol v3 (NASDAQ 2-State Cash),2025-02-18,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,7,,,,
A-RVol v3 (NASDAQ 2-State Cash),2025-02-27,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,2,,,,
A-RVol v3 (NASDAQ 2-State Cash),2025-03-03,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,10,-0.12387162570862076,,-0.3816014499306901,85.1354049149655
A-RVol v3 (NASDAQ 2-State Cash),2025-03-17,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State Cash),2025-03-18,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,36,-0.005384467026430251,,-0.002368489768588722,79.54334313831546
A-RVol v3 (NASDAQ 2-State Cash),2025-05-08,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,18,,0.002374112830537234,,95.23869987420923
A-RVol v3 (NASDAQ 2-State Cash),2025-06-04,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,90,,,,
A-RVol v3 (NASDAQ 2-State Cash),2025-10-13,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,28,,,,
A-RVol v3 (NASDAQ 2-State Cash),2025-11-20,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,-0.06942205922739275,,-0.05018266323542908,75.6839659515472
A-RVol v3 (NASDAQ 2-State Cash),2025-11-25,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,14,,0.0,,87.1370905381449
A-RVol v3 (NASDAQ 2-State Cash),2025-12-16,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,35,,,,
A-RVol v3 (NASDAQ 2-State Cash),2026-02-06,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,34,,,,
A-RVol v3 (NASDAQ 2-State Cash),2026-03-27,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,15,-0.0087045358071699,,-0.011708025931563726,79.8920977776647
A-RVol v3 (NASDAQ 2-State Cash),2026-04-20,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,31,,0.011846727726995576,,98.57839267276053
A-RVol v3 (NASDAQ 2-State Cash),2026-06-03,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,2,,,,
A-RVol v3 (NASDAQ 2-State Cash),2026-06-05,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,1,,,,
A-RVol v3 (NASDAQ 2-State Cash),2026-06-08,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,34,-0.17941876662344525,,-0.06189085913426384,63.42101673592767
A-RVol v3 (NASDAQ 2-State Cash),2026-07-28,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State Cash),2026-07-29,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,4,0.0483395938830109,,-0.03728950717563162,82.98316057405053
A-RVol v3 (NASDAQ 2-State Cash),2026-08-04,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State Cash),2026-08-05,MODERATE,DEFENSIVE,TQQQ,CASH,True,False,8,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1993-02-16,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,1,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1993-02-17,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,6,-0.13353979999244625,,-0.04010018437123064,67.1832387506049
A-RVol v3 (NASDAQ 2-State SQQQ),1993-02-25,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,3,,0.023050034808925757,,
A-RVol v3 (NASDAQ 2-State SQQQ),1993-03-02,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,200,-0.1385690113732324,,0.0,63.37171863521211
A-RVol v3 (NASDAQ 2-State SQQQ),1993-12-14,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,6,,0.0,,83.4527332999908
A-RVol v3 (NASDAQ 2-State SQQQ),1993-12-22,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,70,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1994-04-04,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,1,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1994-04-05,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,29,-0.13896270783456433,,0.0,63.32447505985228
A-RVol v3 (NASDAQ 2-State SQQQ),1994-05-17,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,27,,0.0,,92.46053289212571
A-RVol v3 (NASDAQ 2-State SQQQ),1994-06-24,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,14,-0.0162576004002154,,-0.06374475828618376,83.14866861486885
A-RVol v3 (NASDAQ 2-State SQQQ),1994-07-15,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,28,,0.06808480790932503,,77.27912085137703
A-RVol v3 (NASDAQ 2-State SQQQ),1994-08-24,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,15,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1994-09-15,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,31,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1994-10-28,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,17,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1994-11-22,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,35,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1995-01-13,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,94,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1995-05-30,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,15,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1995-06-20,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,5,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1995-06-27,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,9,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1995-07-11,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,54,-0.1351956562703236,,-0.18031976901099311,78.20210276844062
A-RVol v3 (NASDAQ 2-State SQQQ),1995-09-26,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,6,,0.048969561236433146,,70.38897335903064
A-RVol v3 (NASDAQ 2-State SQQQ),1995-10-04,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,5,-0.16327095121343105,,0.0,60.40748585438827
A-RVol v3 (NASDAQ 2-State SQQQ),1995-10-11,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State SQQQ),1995-10-12,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,79,0.0665901307247474,,-0.08285443401862413,86.62835472148993
A-RVol v3 (NASDAQ 2-State SQQQ),1996-02-05,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,47,,0.09033945874226323,,72.77064814210533
A-RVol v3 (NASDAQ 2-State SQQQ),1996-04-12,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,14,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1996-05-02,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,15,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1996-05-23,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,26,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-01,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,3,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-05,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,8,-0.21655175736124166,,-0.15741499912771062,66.60698904686785
A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-17,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,4,,0.03964957938044611,,
A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-23,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,3,-0.060421504315858576,,-0.0615090579374602,77.67014411709378
A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-26,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-29,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,11,-0.05993076428656641,,-0.08638379718643252,79.71901206052664
A-RVol v3 (NASDAQ 2-State SQQQ),1996-08-13,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,143,,0.09455151618415436,,71.62172627704312
A-RVol v3 (NASDAQ 2-State SQQQ),1997-03-07,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,13,-0.03200883613557992,,-0.17612639412044961,90.24905119336637
A-RVol v3 (NASDAQ 2-State SQQQ),1997-03-26,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,2,,0.06018137520690359,,
A-RVol v3 (NASDAQ 2-State SQQQ),1997-03-31,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,4,-0.052845342782327,,-0.12050136369065179,83.2986679613729
A-RVol v3 (NASDAQ 2-State SQQQ),1997-04-04,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,5,,0.038038681921886086,,
A-RVol v3 (NASDAQ 2-State SQQQ),1997-04-11,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,30,0.025537894231099756,,-0.1203713318943197,89.62970655154558
A-RVol v3 (NASDAQ 2-State SQQQ),1997-05-23,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,107,,0.13684334794765696,,64.29212000527441
A-RVol v3 (NASDAQ 2-State SQQQ),1997-10-24,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,2,-0.24354348208557064,,-0.19350102191144147,66.25486390264683
A-RVol v3 (NASDAQ 2-State SQQQ),1997-10-28,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State SQQQ),1997-10-29,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,46,-0.033342129597695225,,-0.14831228772310012,87.86392746612458
A-RVol v3 (NASDAQ 2-State SQQQ),1998-01-06,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,58,,0.17413928319642236,,79.10328601642931
A-RVol v3 (NASDAQ 2-State SQQQ),1998-03-31,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,5,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1998-04-07,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,99,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),1998-08-27,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,3,-0.39127520679511674,,-0.025622896031407216,35.09680686709857
A-RVol v3 (NASDAQ 2-State SQQQ),1998-09-01,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State SQQQ),1998-09-02,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,48,0.019655087514817593,,-0.026389227873777843,82.11113822990222
A-RVol v3 (NASDAQ 2-State SQQQ),1998-11-10,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,17,,0.02710449455704733,,93.84495078610274
A-RVol v3 (NASDAQ 2-State SQQQ),1998-12-04,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,21,0.09563822637049757,,-0.09304945543168353,87.44395643453468
A-RVol v3 (NASDAQ 2-State SQQQ),1999-01-06,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,13,,0.10259595298657942,,65.83330087125866
A-RVol v3 (NASDAQ 2-State SQQQ),1999-01-26,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,113,0.03218928294844203,,-0.22541935639816568,98.03354851185327
A-RVol v3 (NASDAQ 2-State SQQQ),1999-07-08,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,70,,0.2910211586878233,,50.41872440272559
A-RVol v3 (NASDAQ 2-State SQQQ),1999-10-15,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,15,0.057861379373630895,,0.0,80.0
A-RVol v3 (NASDAQ 2-State SQQQ),1999-11-05,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,40,,0.0,,100.0
A-RVol v3 (NASDAQ 2-State SQQQ),2000-01-04,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,162,0.039929505738220294,,-0.27607457356038645,100.0
A-RVol v3 (NASDAQ 2-State SQQQ),2000-08-24,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,17,,0.38135775243890446,,41.806245798610746
A-RVol v3 (NASDAQ 2-State SQQQ),2000-09-19,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,647,0.051609766871538953,,-0.053846281356629055,84.30770250853033
A-RVol v3 (NASDAQ 2-State SQQQ),2003-04-22,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,89,,0.05691071154255534,,83.94162956274052
A-RVol v3 (NASDAQ 2-State SQQQ),2003-08-27,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,13,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2003-09-16,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,78,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2004-01-07,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,24,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2004-02-11,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,12,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2004-03-01,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,10,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2004-03-15,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,4,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2004-03-19,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,4,-0.019703676823605742,,-0.02219725060690858,79.41133882972
A-RVol v3 (NASDAQ 2-State SQQQ),2004-03-25,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,45,,0.022701153807029195,,88.5793199442306
A-RVol v3 (NASDAQ 2-State SQQQ),2004-05-28,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,16,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2004-06-23,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,19,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2004-07-21,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,20,-0.04340692489153519,,-0.02327149275871543,76.652888433713
A-RVol v3 (NASDAQ 2-State SQQQ),2004-08-18,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,61,,0.023825958376544554,,86.17639605919365
A-RVol v3 (NASDAQ 2-State SQQQ),2004-11-12,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,57,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2005-02-04,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,26,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2005-03-15,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,26,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2005-04-21,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,20,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2005-05-19,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,109,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2005-10-24,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,18,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2005-11-17,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,33,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2006-01-06,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,9,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2006-01-20,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,15,-0.09015906749718172,,-0.04535088734244086,72.80898288773346
A-RVol v3 (NASDAQ 2-State SQQQ),2006-02-10,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,30,,0.047505294606300597,,78.40280042374498
A-RVol v3 (NASDAQ 2-State SQQQ),2006-03-27,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,44,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2006-05-30,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,2,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2006-06-01,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,51,-0.036478336945075185,,0.0,75.62259956659098
A-RVol v3 (NASDAQ 2-State SQQQ),2006-08-14,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,22,,0.0,,99.3884519262823
A-RVol v3 (NASDAQ 2-State SQQQ),2006-09-14,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,112,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2007-02-27,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,1,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2007-02-28,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,14,0.014886213420662653,,0.0,80.0
A-RVol v3 (NASDAQ 2-State SQQQ),2007-03-20,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,10,,0.0,,82.77192109739684
A-RVol v3 (NASDAQ 2-State SQQQ),2007-04-03,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,82,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2007-07-31,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,1,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2007-08-01,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,39,0.01621535077113001,,0.0,80.0
A-RVol v3 (NASDAQ 2-State SQQQ),2007-09-26,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,2,,0.0,,
A-RVol v3 (NASDAQ 2-State SQQQ),2007-09-28,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,15,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2007-10-19,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,2,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2007-10-23,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,132,0.0019078242793071354,,-0.047426544449248986,83.79412355593992
A-RVol v3 (NASDAQ 2-State SQQQ),2008-05-02,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,24,,0.04978780814528183,,79.65250461752623
A-RVol v3 (NASDAQ 2-State SQQQ),2008-06-06,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,False,250,0.024749932934895247,,-0.1341940441783076,90.73552353426462
A-RVol v3 (NASDAQ 2-State SQQQ),2009-06-04,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,21,,0.15499320982488607,,62.02288877931933
A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-06,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.15524549816237576,,0.0,61.37054022051491
A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-07,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-08,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.13695595406784333,,0.0,63.5652855118588
A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-09,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-10,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.07691112434449099,,0.0,70.77066507866108
A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-13,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,17,,0.0,,100.0
A-RVol v3 (NASDAQ 2-State SQQQ),2009-08-05,MODERATE,AGGRESSIVE,TQQQ,TQQQ,False,False,8,,,,
A-RVol v3 (NASDAQ 2-State SQQQ),2009-08-17,AGGRESSIVE,MODERATE,TQQQ,TQQQ,False,False,10,,,,
